point_t,x,y,dist_m,quality,angle_deg,imu_t,ax,ay,az,pitch,roll
1776309341.6977732,0.21771957110148515,0.5505108430897482,0.592,47,68.421875,25115452.0,-0.48,-0.012,0.771,-31.93,-0.77
1776309341.7981699,0.21608967447926034,0.5597367707980666,0.6,47,68.890625,25173280.0,-0.481,-0.012,0.77,-32.0,-0.77
1776309341.8967097,0.2153262512102127,0.5600308969510132,0.6,47,68.96875,25288900.0,-0.481,-0.014,0.768,-32.09,-0.9
1776309341.995926,0.2104928940343226,0.5597291680456321,0.598,47,69.390625,25404512.0,-0.481,-0.012,0.77,-32.03,-0.77
1776309342.0970361,0.21185566340457798,0.5624217082256038,0.601,47,69.359375,25520132.0,-0.478,-0.013,0.768,-31.89,-0.8
1776309342.195634,0.21995104498883508,0.540996800183069,0.584,47,67.875,25577944.0,-0.48,-0.013,0.771,-31.94,-0.8
1776309342.2965999,0.20953970908189867,0.5558139169882967,0.594,47,69.34375,25693568.0,-0.479,-0.012,0.771,-31.89,-0.77
1776309342.3975816,0.2137113043261361,0.5558306652238806,0.5955,47,68.96875,25809196.0,-0.48,-0.011,0.77,-31.95,-0.68
1776309342.4975448,0.21356868200341264,0.5590980844783188,0.5985,47,69.09375,25867000.0,-0.48,-0.011,0.768,-32.02,-0.68
1776309342.5969737,0.21655345886842328,0.5423657432509192,0.584,47,68.234375,25982628.0,-0.479,-0.013,0.769,-31.93,-0.83
1776309342.6967943,0.21180936971801748,0.5613704578080826,0.6,47,69.328125,26098252.0,-0.48,-0.012,0.766,-32.06,-0.74
1776309342.7962954,0.21639493137300933,0.5596188289148879,0.6,47,68.859375,26213876.0,-0.481,-0.013,0.771,-31.97,-0.83
1776309342.894739,0.21717012285165666,0.5625354546520569,0.603,47,68.890625,26271692.0,-0.481,-0.013,0.771,-31.97,-0.8
1776309342.9942698,0.21310605935562604,0.5624838286261361,0.6015,47,69.25,26387308.0,-0.478,-0.01,0.767,-31.93,-0.65
1776309343.0943995,0.21792024843549945,0.5590266230885701,0.6,47,68.703125,26502944.0,-0.483,-0.01,0.768,-32.18,-0.62
1776309343.1930473,0.21377765170178303,0.5541977225078348,0.594,47,68.90625,26560768.0,-0.481,-0.012,0.769,-32.06,-0.74
1776309343.293808,0.21518529409761558,0.5423721408812613,0.5835,47,68.359375,26676404.0,-0.478,-0.009,0.766,-31.96,-0.59
1776309343.392602,0.21157133214069504,0.5630628929491018,0.6015,47,69.40625,26792036.0,-0.479,-0.01,0.768,-31.97,-0.62
1776309343.4922853,0.21940701414703798,0.5552202825393553,0.597,47,68.4375,26907672.0,-0.479,-0.014,0.764,-32.09,-0.9
1776309343.591163,0.21089054632553114,0.5617162784453723,0.6,47,69.421875,26965476.0,-0.48,-0.011,0.767,-32.05,-0.68
1776309343.6891031,0.2136416481588106,0.5574641209728093,0.597,47,69.03125,27081108.0,-0.482,-0.012,0.771,-32.05,-0.74
1776309343.790561,0.22446763071377468,0.5440096807610546,0.5885,47,67.578125,27196736.0,-0.48,-0.012,0.769,-31.98,-0.77
1776309343.8902209,0.21547754121772508,0.5444076406799997,0.5855,47,68.40625,27254540.0,-0.48,-0.01,0.77,-31.95,-0.65
1776309343.9918985,0.21577680218137776,0.5421370874975984,0.5835,47,68.296875,27370172.0,-0.48,-0.013,0.767,-32.03,-0.8
1776309344.0922766,0.21570170518963208,0.5582786261162835,0.5985,47,68.875,27485792.0,-0.482,-0.011,0.768,-32.1,-0.68
1776309344.1911108,0.21346271880524378,0.5569972330992977,0.5965,47,69.03125,27601416.0,-0.48,-0.013,0.769,-31.97,-0.8
1776309344.2903502,0.21307743828522835,0.5555384822798549,0.595,47,69.015625,27659228.0,-0.48,-0.012,0.772,-31.89,-0.74
1776309344.3894866,0.21588072337258746,0.545861258266355,0.587,47,68.421875,27774852.0,-0.481,-0.013,0.771,-31.97,-0.83
1776309344.4903355,0.21355732871986552,0.5430152091332574,0.5835,47,68.53125,27890488.0,-0.481,-0.012,0.771,-31.97,-0.77
1776309344.5905657,0.21158522949069417,0.5598517131003266,0.5985,47,69.296875,28006124.0,-0.481,-0.011,0.769,-32.04,-0.68
1776309344.6900122,0.21330669377076125,0.5634771551647739,0.6025,47,69.265625,28063952.0,-0.479,-0.01,0.768,-31.94,-0.65
1776309344.7899244,0.21486800499350758,0.5602068728872487,0.6,47,69.015625,28179596.0,-0.48,-0.012,0.769,-32.01,-0.74
1776309344.8908136,0.21643237769125678,0.547256133713373,0.5885,47,68.421875,28295212.0,-0.482,-0.01,0.767,-32.14,-0.65
1776309344.9887614,0.21140998626184762,0.556175168187834,0.595,47,69.1875,28353024.0,-0.482,-0.012,0.767,-32.14,-0.74
1776309345.0884876,0.2170052519515628,0.5593824457608932,0.6,47,68.796875,28468668.0,-0.481,-0.013,0.771,-31.94,-0.8
1776309345.1872394,0.21626913757080496,0.5494705725827183,0.5905,47,68.515625,28584296.0,-0.481,-0.011,0.767,-32.11,-0.68
1776309345.2872224,0.21127984629372246,0.5599670316635624,0.5985,47,69.328125,28699932.0,-0.481,-0.012,0.769,-32.04,-0.74
1776309345.3860629,0.21251801907391057,0.5509322477119133,0.5905,47,68.90625,28757740.0,-0.481,-0.011,0.768,-32.05,-0.71
1776309345.4866035,0.21286841656660757,0.5641773100971229,0.603,47,69.328125,28873380.0,-0.48,-0.012,0.772,-31.89,-0.74
1776309345.5864224,0.21500922610686404,0.5569380869440762,0.597,47,68.890625,28989000.0,-0.482,-0.014,0.771,-32.02,-0.86
1776309345.6861422,0.22060309949198426,0.5595860277870863,0.6015,47,68.484375,29104624.0,-0.479,-0.013,0.771,-31.82,-0.8
1776309345.7850952,0.21671859970443655,0.5492934539407404,0.5905,47,68.46875,29162436.0,-0.481,-0.011,0.769,-32.02,-0.68
1776309345.8852346,0.21151174968463632,0.558275720182549,0.597,47,69.25,29278060.0,-0.481,-0.011,0.769,-32.02,-0.68
1776309345.984344,0.21502083682418816,0.5633604882590062,0.603,47,69.109375,29393700.0,-0.479,-0.01,0.768,-31.97,-0.65
1776309346.0833483,0.21152459713530825,0.5569339344183882,0.59575,47,69.203125,29451520.0,-0.479,-0.014,0.77,-31.92,-0.86
1776309346.1835396,0.2127801626625584,0.5639434057397029,0.60275,47,69.328125,29567152.0,-0.48,-0.013,0.768,-32.0,-0.8
1776309346.2821376,0.21902356696152342,0.5516075843527272,0.5935,47,68.34375,29682760.0,-0.477,-0.013,0.77,-31.75,-0.8
1776309346.382901,0.21249235801369318,0.5627159565764779,0.6015,47,69.3125,29798380.0,-0.481,-0.009,0.77,-32.01,-0.59
1776309346.4824533,0.21554945029306222,0.5583374288710714,0.5985,47,68.890625,29856204.0,-0.479,-0.013,0.771,-31.87,-0.83
1776309346.5833695,0.21372114441027198,0.5590398218659953,0.5985,47,69.078125,29971812.0,-0.479,-0.012,0.77,-31.9,-0.74
1776309346.6834774,0.21885470894936246,0.544675698347824,0.587,47,68.109375,30087444.0,-0.479,-0.01,0.768,-31.99,-0.65
1776309346.7829096,0.21374870300573504,0.5536729557810876,0.5935,47,68.890625,30145252.0,-0.48,-0.012,0.77,-31.95,-0.74
1776309346.8829525,0.21200309826026079,0.5527374479154187,0.592,47,69.015625,30260876.0,-0.479,-0.012,0.767,-32.01,-0.77
1776309346.9821022,0.21308554438116634,0.5587473049382717,0.598,47,69.125,30376508.0,-0.481,-0.011,0.773,-31.91,-0.68
1776309347.0832155,0.21456111821417118,0.5710197251852903,0.61,47,69.40625,30492144.0,-0.479,-0.012,0.768,-31.99,-0.74
1776309347.1821468,0.2165195404574612,0.5590344699569874,0.5995,47,68.828125,30549964.0,-0.483,-0.013,0.771,-32.07,-0.8
1776309347.2823632,0.2115088596841427,0.5550675655045191,0.594,47,69.140625,30665596.0,-0.484,-0.011,0.776,-31.97,-0.7
1776309347.384024,0.2187700735709113,0.5500942236651627,0.592,47,68.3125,30781220.0,-0.513,0.102,0.757,-33.88,6.34
1776309347.4835598,0.21247591896568888,0.5589794127333187,0.598,47,69.1875,30896832.0,-0.449,-0.024,0.746,-31.04,-1.57
1776309347.5846512,0.21402613568280088,0.5621343818382641,0.6015,47,69.15625,30954640.0,-0.458,0.182,0.744,-30.88,11.74
1776309347.6836727,0.21629691695752795,0.560728672099678,0.601,47,68.90625,31070312.0,-0.651,0.059,1.11,-30.36,2.63
1776309347.7854388,0.21198986317077922,0.55541925417907,0.5945,47,69.109375,31185916.0,-0.709,0.188,0.814,-40.34,9.88
1776309347.883967,0.21516505530991,0.5515142781229543,0.592,47,68.6875,31243724.0,-0.837,0.23,0.764,-46.4,11.47
1776309347.9855132,0.21822511773149914,0.558907682887857,0.6,47,68.671875,31359448.0,-0.991,0.09,0.392,-67.91,4.84
1776309348.087202,0.21697962586528194,0.5534890170178287,0.5945,47,68.59375,31475144.0,-1.24,0.178,0.014,-81.8,8.18
1776309348.1869252,0.21171353174259788,0.5592686120971532,0.598,47,69.265625,31590816.0,-1.239,0.223,-0.365,-70.97,9.78
1776309348.28659,0.21304492437470593,0.5646451188119631,0.6035,47,69.328125,31648652.0,-1.254,0.217,-0.293,-73.78,9.58
1776309348.3865511,0.221878888787078,0.5483083153761317,0.5915,47,67.96875,31764320.0,-1.256,0.27,-0.392,-69.26,11.57
1776309348.486387,0.21128400884622986,0.5567578626349756,0.5955,47,69.21875,31880060.0,-1.28,0.11,-0.381,-72.79,4.72
1776309348.5859375,0.21336404976631163,0.5581057536590346,0.5975,47,69.078125,31995716.0,-1.285,0.171,-0.302,-74.89,7.4
1776309348.6846526,0.21276729304797895,0.5602058920691886,0.59925,47,69.203125,32053576.0,-1.319,0.15,-0.402,-71.96,6.22
1776309348.7854881,0.21308217207646687,0.5619581727701582,0.601,47,69.234375,32169244.0,-1.265,0.175,-0.348,-72.89,7.61
1776309348.8856435,0.21011715358501584,0.5582678853107448,0.5965,47,69.375,32284920.0,-1.271,0.202,-0.379,-71.32,8.66
1776309348.985085,0.21321184210031588,0.5581639189236348,0.5975,47,69.09375,32342748.0,-1.286,0.195,-0.338,-73.1,8.35
1776309349.084762,0.21441131116875675,0.5544889896498348,0.5945,47,68.859375,32458420.0,-1.285,0.21,-0.379,-71.36,8.93
1776309349.184748,0.21190087325863244,0.5634731758586463,0.602,47,69.390625,32574120.0,-1.294,0.145,-0.422,-70.97,6.06
1776309349.2839632,0.21419178378640755,0.5658152346467854,0.605,47,69.265625,32689784.0,-1.262,0.183,-0.341,-72.95,7.95
1776309349.3835607,0.21432505493522694,0.5671012549157443,0.60625,47,69.296875,32747632.0,-1.274,0.143,-0.434,-70.27,6.07
1776309349.4818985,0.21070141483116744,0.5575131512243853,0.596,47,69.296875,32863288.0,-1.269,0.177,-0.33,-73.57,7.7
1776309349.580682,0.2132152424293025,0.5447607368339,0.585,47,68.625,32978940.0,-1.298,0.198,-0.435,-69.79,8.24
1776309349.6819232,0.21229826351504869,0.5585120386424047,0.5975,47,69.1875,33036780.0,-1.249,0.195,-0.358,-71.9,8.55
1776309349.7804968,0.21048111655822346,0.548769315899134,0.58775,47,69.015625,33152448.0,-1.278,0.193,-0.442,-69.31,8.12
1776309349.8812656,0.2184794368304225,0.5480572375968238,0.59,47,68.265625,33268132.0,-1.26,0.149,-0.455,-69.2,6.37
1776309349.9790814,0.21343555162688418,0.5564721604013337,0.596,47,69.015625,33383796.0,-1.252,0.212,-0.39,-70.5,9.18
1776309350.0786037,0.21382335057294227,0.5611415371809154,0.6005,47,69.140625,33441620.0,-1.27,0.16,-0.442,-69.68,6.79
1776309350.1779206,0.21516717868684382,0.5541961162043125,0.5945,47,68.78125,33557264.0,-1.26,0.215,-0.387,-70.66,9.26
1776309350.2770445,0.2161310064283357,0.5522104563119705,0.593,47,68.625,33672932.0,-1.268,0.186,-0.507,-66.91,7.76
1776309350.3770008,0.2140211477694548,0.5530315979285859,0.593,47,68.84375,33730776.0,-1.237,0.236,-0.404,-69.27,10.27
1776309350.4778216,0.21667771217815443,0.5536072787141088,0.5945,47,68.625,33846512.0,-1.282,0.153,-0.459,-69.33,6.4
1776309350.5776422,0.21057381506132905,0.5580957968042021,0.5965,47,69.328125,33962160.0,-1.139,0.077,-0.232,-77.9,3.77
1776309350.6788194,0.21125591037770328,0.5594416326396239,0.598,47,69.3125,34077844.0,-0.965,0.169,-0.099,-78.52,9.9
1776309350.7791615,0.21449088917887954,0.5480199891055559,0.5885,47,68.625,34135656.0,-1.369,0.069,0.543,-68.19,2.68
1776309350.8791957,0.21488775674183427,0.5494754334840296,0.59,47,68.640625,34251292.0,-0.811,-0.219,1.166,-34.36,-8.77
1776309350.9807389,0.21290737921027908,0.5582801249174204,0.5975,47,69.125,34366940.0,-0.795,-0.146,0.688,-48.52,-7.91
1776309351.0803437,0.21718475627347555,0.5517968662854393,0.593,47,68.515625,34482600.0,-0.729,-0.042,0.702,-46.04,-2.37
1776309351.182101,0.2120675677488564,0.5602038438899578,0.599,47,69.265625,34540384.0,-0.788,-0.032,0.749,-46.45,-1.7
1776309351.282304,0.21612985366645826,0.5575767986153256,0.598,47,68.8125,34656004.0,-0.718,-0.023,0.658,-47.5,-1.38
1776309351.3834436,0.21453550161564983,0.5630104515428835,0.6025,47,69.140625,34771604.0,-0.782,-0.067,0.641,-50.53,-3.79
1776309351.4839823,0.21321184210031588,0.5581639189236348,0.5975,47,69.09375,34887244.0,-0.778,-0.054,0.724,-47.01,-2.89
1776309351.5852213,0.21142764258483204,0.5534930911502153,0.5925,47,69.09375,34945048.0,-0.791,-0.036,0.636,-51.17,-2.01
1776309351.685241,0.2129513440529879,0.5454007472180672,0.5855,47,68.671875,35060696.0,-0.771,-0.059,0.721,-46.85,-3.2
1776309351.7850235,0.21364601493367186,0.5467397738439753,0.587,47,68.65625,35176316.0,-0.727,-0.014,0.65,-48.18,-0.8
1776309351.8850305,0.21404246964164542,0.5481952856325064,0.5885,47,68.671875,35291940.0,-0.801,-0.07,0.654,-50.63,-3.86
1776309351.9868124,0.21072600424799331,0.5580383509524007,0.5965,47,69.3125,35349752.0,-0.722,-0.036,0.656,-47.7,-2.09
1776309352.086134,0.21481489593908534,0.5591561145893693,0.599,47,68.984375,35465368.0,-0.808,-0.072,0.655,-50.82,-3.95
1776309352.185166,0.2147332033524418,0.557580399026005,0.5975,47,68.9375,35580996.0,-0.78,-0.025,0.684,-48.72,-1.38
1776309352.2849913,0.21389969173225215,0.5595068559694756,0.599,47,69.078125,35638812.0,-0.817,-0.061,0.652,-51.29,-3.31
1776309352.385731,0.21413832631404042,0.5497679303155301,0.59,47,68.71875,35754448.0,-0.756,-0.058,0.703,-47.01,-3.19
1776309352.4851081,0.21999011774666194,0.5571403307011706,0.599,47,68.453125,35870064.0,-0.752,-0.016,0.667,-48.44,-0.92
1776309352.5843463,0.2152554564014126,0.5557707157537355,0.596,47,68.828125,35985712.0,-0.83,-0.089,0.708,-49.32,-4.69
1776309352.6834912,0.2156585337434682,0.560438798463862,0.6005,47,68.953125,36043508.0,-0.796,-0.006,0.628,-51.73,-0.33
1776309352.7839954,0.21678547560742187,0.5503419914613675,0.5915,47,68.5,36159136.0,-0.949,-0.041,0.783,-50.44,-1.91
1776309352.884465,0.21275657972325615,0.5524478597881086,0.592,47,68.9375,36274828.0,-0.885,0.514,0.653,-46.81,25.05
1776309352.9820788,0.21217101140225936,0.5590952172220242,0.598,47,69.21875,36332688.0,-1.133,0.416,0.185,-68.13,19.89
1776309353.0827959,0.21217101140225936,0.5590952172220242,0.598,47,69.21875,36448480.0,-0.954,0.099,-0.288,-72.32,5.65
1776309353.1953926,0.2156585337434682,0.560438798463862,0.6005,47,68.953125,36564144.0,-0.695,-0.079,0.456,-56.38,-5.4
1776309353.280315,0.21850287864492465,0.5399655007719302,0.5825,47,67.96875,36679836.0,-0.64,0.315,0.983,-31.8,15.05
1776309353.3792355,0.21161828148257308,0.5485997657148264,0.588,47,68.90625,36737696.0,-0.674,0.401,0.779,-37.56,21.29
1776309353.4784493,0.21451086574826445,0.5624847451050828,0.602,47,69.125,36853424.0,-0.767,0.304,0.636,-47.42,16.95
1776309353.5765293,0.2101408992282451,0.5587931660923785,0.597,47,69.390625,36969148.0,-0.752,0.327,0.548,-49.69,19.35
1776309353.6748235,0.21130944185952455,0.5572829799850487,0.596,47,69.234375,37027016.0,-0.79,0.311,0.589,-49.84,17.49
1776309353.7762024,0.21259560534566704,0.555187678706678,0.5945,47,69.046875,37142728.0,-0.719,0.384,0.574,-46.16,22.65
1776309353.873769,0.215140750725292,0.565990024097031,0.6055,47,69.1875,37258448.0,-0.751,0.351,0.592,-47.53,20.13
1776309353.9750638,0.21357444779900095,0.5660485449564833,0.605,47,69.328125,37374164.0,-0.732,0.306,0.648,-45.61,17.36
1776309354.0727122,0.2153642206039656,0.5675096937353991,0.607,47,69.21875,37432024.0,-0.752,0.366,0.563,-48.28,21.27
1776309354.1707363,0.21543094169447904,0.562132999707925,0.602,47,69.03125,37547756.0,-0.735,0.338,0.647,-45.21,19.03
1776309354.2703238,0.2144353336981927,0.5609079582799167,0.6005,47,69.078125,37663480.0,-0.73,0.388,0.584,-46.17,22.54
1776309354.370576,0.2158390123932681,0.5641183570219096,0.604,47,69.0625,37721344.0,-0.733,0.336,0.614,-46.33,19.35
1776309354.4679358,0.21199361089105345,0.5586277463046144,0.5975,47,69.21875,37837068.0,-0.705,0.368,0.573,-45.98,22.07
1776309354.5672107,0.21269190875850924,0.5637095013822829,0.6025,47,69.328125,37952792.0,-0.747,0.355,0.612,-46.54,20.2
1776309354.6682222,0.21377278884925507,0.5600905683437384,0.5995,47,69.109375,38068520.0,-0.701,0.352,0.644,-43.69,20.29
1776309354.76722,0.2102693897185204,0.5582105639876417,0.5965,47,69.359375,38126368.0,-0.731,0.348,0.606,-46.32,20.1
1776309354.8679554,0.22390058616292913,0.5485661104332793,0.5925,47,67.796875,38242064.0,-0.68,0.339,0.668,-42.22,19.57
1776309354.9660866,0.21737576373814027,0.5549448417088497,0.596,47,68.609375,38357756.0,-0.671,0.374,0.595,-43.68,22.63
1776309355.0659015,0.21397272163936798,0.5578726775835519,0.5975,47,69.015625,38415624.0,-0.56,0.343,0.774,-33.49,19.74
1776309355.1638696,0.21671859970443655,0.5492934539407404,0.5905,47,68.46875,38531364.0,-0.415,0.258,0.952,-22.8,13.97
1776309355.264124,0.2073966745155588,0.5496752399370809,0.5875,47,69.328125,38647032.0,-0.653,-0.153,0.675,-43.34,-9.25
1776309355.3626957,0.21281847437673806,0.5508162551740441,0.5905,47,68.875,38762716.0,0.02,1.282,-0.395,0.83,72.85
1776309355.4634168,0.21905752304024617,0.5521320508714125,0.594,47,68.359375,38820540.0,-1.135,0.882,-0.387,-49.68,36.34
1776309355.5650668,0.21389074286881127,0.5562973576380065,0.596,47,68.96875,38936288.0,-1.131,0.511,0.197,-64.16,24.0
1776309355.6643443,0.2146490766493986,0.5560051923260795,0.596,47,68.890625,39052044.0,-1.077,0.384,0.297,-65.71,18.99
1776309355.7654998,0.22275644934151856,0.5565786685426953,0.5995,47,68.1875,39167780.0,-1.136,0.42,0.212,-67.48,19.99
1776309355.864579,0.21377213794372174,0.5651721291243671,0.60425,47,69.28125,39225672.0,-1.063,0.432,0.314,-63.31,21.3
1776309355.9636574,0.21609937071768565,0.5468501275261991,0.588,47,68.4375,39341412.0,-1.118,0.37,0.257,-68.03,17.89
1776309356.0641642,0.21852106854635034,0.5534198610470726,0.595,47,68.453125,39457168.0,-1.019,0.399,0.298,-63.95,20.59
1776309356.163427,0.2126223498621047,0.5621323121286631,0.601,47,69.28125,39515024.0,-1.096,0.393,0.233,-67.37,19.33
1776309356.2632668,0.21495229849718925,0.555888036722122,0.596,47,68.859375,39630760.0,-1.006,0.358,0.363,-63.14,18.5
1776309356.364651,0.21756943446406446,0.5505701964209352,0.592,47,68.4375,39746496.0,-1.049,0.411,0.325,-63.46,20.5
1776309356.463851,0.21284247201977824,0.5540219599478977,0.5935,47,68.984375,39862240.0,-1.046,0.358,0.319,-65.36,18.14
1776309356.564775,0.2143525392185208,0.5534394627514129,0.5935,47,68.828125,39920124.0,-1.088,0.351,0.378,-64.66,16.92
1776309356.6647203,0.21789096394981597,0.5585013677951202,0.5995,47,68.6875,40035860.0,-1.05,0.348,0.338,-65.18,17.52
1776309356.763952,0.21962681479131135,0.5588956183623406,0.6005,47,68.546875,40151600.0,-1.075,0.287,0.396,-65.56,14.07
1776309356.8621972,0.2113038926722937,0.5540755047297578,0.593,47,69.125,40209480.0,-1.059,0.278,0.316,-68.32,14.11
1776309356.9628358,0.211914787965725,0.5602616555159221,0.599,47,69.28125,40325268.0,-1.085,0.355,0.266,-67.78,17.62
1776309357.0626535,0.21343555162688418,0.5564721604013337,0.596,47,69.015625,40441036.0,-1.132,0.319,0.227,-70.94,15.44
1776309357.1625428,0.21229826351504869,0.5585120386424047,0.5975,47,69.1875,40556824.0,-1.072,0.285,0.355,-66.98,14.15
1776309357.2640083,0.20895965048229345,0.5533607453283236,0.5915,47,69.3125,40614700.0,-1.167,0.286,0.264,-71.57,13.42
1776309357.3636827,0.2140522656019331,0.5594485030730527,0.599,47,69.0625,40730468.0,-1.19,0.245,0.362,-69.84,11.12
1776309357.463721,0.21353186578346092,0.5553639728097547,0.595,47,68.96875,40846192.0,-1.026,0.253,-0.048,-75.91,13.84
1776309357.5628982,0.21649140211351472,0.5518007206509652,0.59275,47,68.578125,40961960.0,-0.91,0.288,-0.713,-49.81,13.99
1776309357.6631658,0.21920808555205543,0.5520722916689468,0.594,47,68.34375,41019824.0,-1.069,0.176,-0.68,-56.71,7.92
1776309357.7629056,0.21495523489653187,0.5545464899271988,0.59475,47,68.8125,41135476.0,-1.175,0.106,-0.535,-65.11,4.71
1776309357.8632832,0.21736788001400972,0.5522621250259836,0.5935,47,68.515625,41251140.0,-1.28,0.239,-0.598,-63.29,9.59
1776309357.9621592,0.21477348236666682,0.551398597905449,0.59175,47,68.71875,41308960.0,-1.222,0.191,-0.504,-66.2,8.22
1776309358.0624535,0.21610424636520362,0.5543680678961653,0.595,47,68.703125,41424636.0,-1.231,0.204,-0.669,-60.38,8.29
1776309358.1618283,0.21641897438069757,0.5494115738933856,0.5905,47,68.5,41540312.0,-1.166,0.138,-0.636,-60.83,5.94
1776309358.2617867,0.21139807837037164,0.5575167396243041,0.59625,47,69.234375,41655992.0,-1.259,0.186,-0.56,-64.9,7.69
1776309358.359952,0.21138411654344022,0.5588586630563664,0.5975,47,69.28125,41713832.0,-1.171,0.121,-0.623,-61.54,5.2
1776309358.4601147,0.21275176831762835,0.5615486934164501,0.6005,47,69.25,41829488.0,-1.281,0.169,-0.578,-64.83,6.87
1776309358.5597732,0.21580107811381655,0.5469679101052588,0.588,47,68.46875,41945132.0,-1.172,0.13,-0.693,-58.96,5.45
1776309358.6602337,0.21016437398847096,0.5593185013085425,0.5975,47,69.40625,42002956.0,-1.273,0.153,-0.625,-63.18,6.15
1776309358.7596724,0.21404244148394178,0.5562390073013518,0.596,47,68.953125,42118616.0,-1.136,0.122,-0.697,-58.07,5.21
1776309358.860257,0.21143254575427328,0.5599093932020316,0.5985,47,69.3125,42234256.0,-1.23,0.115,-0.574,-64.55,4.83
1776309358.9593792,0.21393091962958571,0.5527984480137763,0.59275,47,68.84375,42349888.0,-1.2,0.095,-0.728,-58.54,3.86
1776309359.058954,0.21452027918403127,0.5699667093952113,0.609,47,69.375,42407696.0,-1.24,0.108,-0.592,-64.11,4.51
1776309359.158038,0.21130944185952455,0.5572829799850487,0.596,47,69.234375,42523328.0,-1.191,0.055,-0.726,-58.56,2.27
1776309359.2583392,0.21313285507990357,0.5667491826950338,0.6055,47,69.390625,42639000.0,-1.201,-0.008,-0.594,-63.68,-0.33
1776309359.3565419,0.21199361089105345,0.5586277463046144,0.5975,47,69.21875,42696828.0,-1.177,0.039,-0.699,-59.25,1.61
1776309359.4581652,0.21237288369761728,0.5568785848548661,0.596,47,69.125,42812496.0,-1.227,0.012,-0.544,-66.08,0.52
1776309359.5572073,0.21510388544788372,0.5558293969063023,0.596,47,68.84375,42928120.0,-0.84,0.215,-1.047,-38.17,9.09
1776309359.6578488,0.21343555162688418,0.5564721604013337,0.596,47,69.015625,43043804.0,-0.981,-0.035,0.282,-73.87,-1.94
1776309359.7580588,0.21412937398495024,0.561024831176672,0.6005,47,69.109375,43101644.0,-1.211,-0.678,1.079,-43.55,-22.67
1776309359.857541,0.21397272163936798,0.5578726775835519,0.5975,47,69.015625,43217408.0,-0.911,-0.194,0.71,-51.06,-9.53
1776309359.9556818,0.21497881087604695,0.5497082620575399,0.59025,47,68.640625,43333072.0,-0.857,-0.147,0.583,-54.94,-8.07
1776309360.0566518,0.21336404976631163,0.5581057536590346,0.5975,47,69.078125,43448700.0,-0.751,-0.15,0.722,-45.53,-8.18
1776309360.158027,0.21237288369761728,0.5568785848548661,0.596,47,69.125,43506520.0,-0.807,-0.133,0.705,-48.38,-7.09
1776309360.2570243,0.21882287973882375,0.5533005939837841,0.595,47,68.421875,43622144.0,-0.744,-0.109,0.725,-45.44,-6.01
1776309360.3567932,0.21168889520363518,0.558743287787392,0.5975,47,69.25,43737788.0,-0.708,-0.064,0.67,-46.41,-3.75
1776309360.4562135,0.21536937556432947,0.557870981562073,0.598,47,68.890625,43795600.0,-0.696,-0.142,0.745,-42.53,-7.93
1776309360.557042,0.2154932858256218,0.5572870837944093,0.5975,47,68.859375,43911264.0,-0.694,-0.091,0.69,-44.92,-5.3
1776309360.6560724,0.21876386125799724,0.5535927523979082,0.59525,47,68.4375,44026864.0,-0.751,-0.123,0.708,-46.26,-6.79
1776309360.7553954,0.2230352770917913,0.5472990637417424,0.591,47,67.828125,44142496.0,-0.638,-0.104,0.688,-42.51,-6.29
1776309360.8545756,0.21392504388084863,0.5487778016652796,0.589,47,68.703125,44200324.0,-0.714,-0.119,0.739,-43.67,-6.59
1776309360.953541,0.211914787965725,0.5602616555159221,0.599,47,69.28125,44315980.0,-0.637,-0.094,0.671,-43.22,-5.81
1776309361.0535717,0.20986778382893567,0.5562245619448418,0.5945,47,69.328125,44431632.0,-0.731,-0.144,0.705,-45.45,-8.05
1776309361.1529605,0.21679586212517987,0.5583910405490045,0.599,47,68.78125,44489448.0,-0.653,-0.158,0.699,-42.35,-9.37
1776309361.2530568,0.21389968593157332,0.5536146442773839,0.5935,47,68.875,44605108.0,-0.761,-0.156,0.719,-45.98,-8.49
1776309361.3517792,0.2151495229861134,0.5627760946938382,0.6025,47,69.078125,44720776.0,-0.681,-0.14,0.704,-43.48,-8.12
1776309361.451584,0.2106993644592868,0.5543056718241773,0.593,47,69.1875,44836472.0,-0.894,-0.311,0.991,-40.73,-13.1
1776309361.551216,0.21221021333027584,0.5537290179847167,0.593,47,69.03125,44894348.0,-0.77,-0.011,0.656,-49.54,-0.61
1776309361.6483426,0.2107257211914485,0.5548305330714451,0.5935,47,69.203125,45010016.0,-1.042,0.275,0.006,-75.22,14.78
1776309361.7494369,0.21361399114154958,0.5633607306056911,0.6025,47,69.234375,45125796.0,-1.087,0.201,0.324,-70.66,10.06
1776309361.8503628,0.21275176831762835,0.5615486934164501,0.6005,47,69.25,45241496.0,-1.159,0.084,0.51,-65.97,3.82
1776309361.9494014,0.21816570557348938,0.5578572621303962,0.599,47,68.640625,45299308.0,-1.034,0.053,0.413,-68.09,2.71
1776309362.0491233,0.21237307998968993,0.5600880956561144,0.599,47,69.234375,45414964.0,-1.142,0.014,0.266,-76.86,0.67
1776309362.1491992,0.2110792750011333,0.5589738720772162,0.5975,47,69.3125,45530616.0,-1.094,-0.029,0.391,-70.3,-1.42
1776309362.2488408,0.21560372817971116,0.5658138230858356,0.6055,47,69.140625,45588452.0,-1.207,-0.001,0.403,-71.54,-0.04
